0	1
0.0625	1.06458333333333
0.125	1.13333767361111
0.1875	1.20653239836516
0.25	1.28445428242625
0.3125	1.36740862149961
0.375	1.45572042830479
0.4375	1.54973570596614
0.5	1.64982280364312
0.5625	1.75637385971174
0.625	1.86980633815146
0.6875	1.99056466415707
0.75	2.11912196538388
0.8125	2.25598192564826
0.875	2.40168075834637
0.9375	2.55678930732291
1	2.72191528342085
